# Visuais - GERADO por docs/gerar-visuais.py
# id	aegis	slot	view	nome_ptbr	latam	no_cliente	chao	vestido	veredito
19712	C_Little_Angel_Doll	topo	344	[Visual] Bonequinha Angelical	sim	sim	ok	ok	PRONTO
19713	C_Lucky_Clover	baixo	571	[Visual] Trevo Visual de Quatro Folhas	sim	sim	ok	ok	PRONTO
19714	C_Lady_Tanee_Doll	topo	520		nao	nao	falta	ok	SEM TEXTO PTBR
19715	C_Scarf	topo	343	[Visual] Lenço da Memória Secreta	sim	sim	ok	ok	PRONTO
19716	C_Alice_Doll	topo	208		nao	nao	ok	ok	SEM TEXTO PTBR
19717	C_Ribbon_Pink	topo	245		nao	nao	ok	ok	SEM TEXTO PTBR
19718	C_Gothic_Head_Dress	topo	978	[Visual] Laço de Niflheim	sim	sim	ok	ok	PRONTO
19719	C_Coronet	topo	33		nao	nao	?	?	SEM TEXTO PTBR
19720	C_Oldman's_Romance	topo	31		nao	nao	?	?	SEM TEXTO PTBR
19721	C_Darkness_Helm	topo	586	[Visual] Elmo das Trevas	sim	sim	ok	falta	SEM SPRITE
19722	C_Black_Glasses	meio	404	[Visual] Óculos Intelectuais	sim	sim	ok	ok	PRONTO
19723	C_Sacred_Torch_Coronet	topo	431	[Visual] Coroa Ardente	sim	sim	ok	ok	PRONTO
19724	C_Deprotai_Doll_Hat	topo	354	[Visual] Kafra V.I.P.	sim	sim	ok	ok	PRONTO
19725	C_Bread_Bag2	topo+meio+baixo	412		nao	nao	falta	ok	SEM TEXTO PTBR
19726	C_Scarlet_Rose	baixo	534	[Visual] Rosa da Sedução	sim	sim	ok	ok	PRONTO
19727	C_Deviling_Hat	topo	298	[Visual] Gorro de Deviling	sim	sim	ok	ok	PRONTO
19728	C_Tare_Zonda	topo	985	[Visual] Boneco da Zonda	sim	sim	ok	ok	PRONTO
19729	C_Neko_Mimi_Kafra	topo	392	[Visual] Tiara de Gatinha Kafra	sim	sim	ok	ok	PRONTO
19730	C_Snake_Hat	topo	986		nao	nao	?	?	SEM TEXTO PTBR
19731	C_Satanic_Chain	topo	39		nao	nao	?	?	SEM TEXTO PTBR
19732	C_Goblin_Mask_04	meio+baixo	174		nao	nao	?	?	SEM TEXTO PTBR
19733	C_Panda_Cap	topo	115		nao	nao	?	?	SEM TEXTO PTBR
19734	C_Binoculars	meio	83		nao	nao	?	?	SEM TEXTO PTBR
19735	C_Fin_Helm	meio	100		nao	nao	?	?	SEM TEXTO PTBR
19736	C_Gas_Mask	meio+baixo	91		nao	nao	?	?	SEM TEXTO PTBR
19737	C_Corsair_K	topo	105		nao	nao	?	?	SEM TEXTO PTBR
19738	C_Detective_Hat_K	topo	189		nao	nao	?	?	SEM TEXTO PTBR
19739	C_Sleeping_Kitty_Cat	topo	838	[Visual] Chapéu Ronronante	sim	sim	ok	ok	PRONTO
19740	C_Guildsman_Recruiter	topo	350		nao	nao	?	?	SEM TEXTO PTBR
19741	C_Majestic_Evil_Horn	topo	562		nao	nao	?	?	SEM TEXTO PTBR
19742	Little_Golden_Wing	meio	724		nao	nao	?	?	SEM TEXTO PTBR
19743	C_Anubis_Helm_J	topo+meio+baixo	485		nao	nao	ok	ok	SEM TEXTO PTBR
19744	C_Black_Tail_Ribbon	topo	642	[Visual] Laço Delicado	sim	sim	ok	ok	PRONTO
19745	C_Holy_Marching_Hat_J	topo	587	[Visual] Chapéu de Desfile	sim	sim	ok	ok	PRONTO
19746	C_Cap_Of_Blindness	topo+meio+baixo	326	[Visual] Capuz do Coração Gelado	sim	sim	ok	ok	PRONTO
19747	C_Tha_Despero_Mask_J	meio+baixo	693		nao	nao	ok	ok	SEM TEXTO PTBR
19748	C_Diadem	topo+meio	335	[Visual] Diadema com Rubi	sim	sim	ok	ok	PRONTO
19749	C_Gold_Spirit_Chain	topo	260	[Visual] Auréola Dourada	sim	sim	ok	ok	PRONTO
19750	C_Saint_Frill_Ribbon	topo	987	[Visual] Lacinho Frufru	sim	sim	ok	ok	PRONTO
19751	C_Light_Darkness_Crown	topo	988	[Visual] Coroa da Luz e Trevas	sim	sim	ok	ok	PRONTO
19752	C_Shelter_Wing_Ears	meio	990	[Visual] Asinhas Elegantes	sim	sim	ok	ok	PRONTO
19753	C_Celestial_Hat	topo	462	[Visual] Chapéu da Grande Caçada	sim	sim	ok	ok	PRONTO
19754	C_Good_Wedding_Veil	topo+meio	489		nao	nao	falta	ok	SEM TEXTO PTBR
19755	C_YinYang_Earring	meio	744		nao	nao	falta	ok	SEM TEXTO PTBR
19756	C_Holy_Mom_Love	topo+meio	610	[Visual] Chapéu do Amor Materno	sim	sim	ok	ok	PRONTO
19757	C_Water_Lily_Crown	topo	312		nao	nao	ok	ok	SEM TEXTO PTBR
19758	C_King_Frog_Hat	topo	522	[Visual] Chapéu do Sapo Rei	sim	sim	ok	ok	PRONTO
19759	C_Umbrella_Hat	topo	338	[Visual] Chapéu da Corporação Sombrinha	sim	sim	ok	ok	PRONTO
19760	C_Rainbow_Veil	topo+meio	992	[Visual] Véu do Arco-Íris	sim	sim	ok	ok	PRONTO
19761	C_White_Lily	topo	993	[Visual] Flores Delicadas	sim	sim	ok	ok	PRONTO
19762	C_Happy_Peace_Proof	topo	994	[Visual] Pombinhos Apaixonados	sim	sim	ok	ok	PRONTO
19763	C_Leaf_Cat_Hat	topo	539		nao	nao	?	?	SEM TEXTO PTBR
19764	C_Card_In_The_Mouth	baixo	526		nao	nao	?	?	SEM TEXTO PTBR
19765	C_Ear_Of_Angel's_Wing	meio	158		nao	nao	?	?	SEM TEXTO PTBR
19766	C_Yggdrasil_Hat	topo	997		nao	nao	?	?	SEM TEXTO PTBR
19767	C_Home_Cherry_Blossom	topo	602	[Visual] Fivela de Sakura	sim	sim	ok	ok	PRONTO
19768	C_Sakura_Coronet	topo	645	[Visual] Tiara de Sakura	sim	sim	ok	ok	PRONTO
19769	C_Mischievous_Fairy	meio	405	[Visual] Orelhas de Fada Travessa	sim	sim	ok	ok	PRONTO
19770	C_Japan_Winecup	baixo	557	[Visual] Caneca de Chá Oriental	sim	sim	ok	ok	PRONTO
19771	C_Butterfly_Hairpin	topo	723	[Visual] Presilha de Borboleta	sim	sim	ok	ok	PRONTO
19772	C_Honeybee_Hat	topo	709	[Visual] Touca de Abelha	sim	sim	ok	ok	PRONTO
19773	C_Angeling_Hairpin	topo	222	[Visual] Presilha de Angeling	sim	sim	ok	ok	PRONTO
19774	C_Emperor_Wreath_J	topo	261	[Visual]Coroa do Imperador	sim	sim	ok	ok	PRONTO
19775	C_Marvelous_Wig	topo+meio	307	[Visual] Peruca Maravilinda	sim	sim	ok	ok	PRONTO
19776	C_Tomboy_Fairy	meio	998	[Visual] Orelhas de Fada Animada	sim	sim	ok	ok	PRONTO
19777	C_Twinkle_Little_Star	topo	1005	[Visual] Estrelinha Lumma	sim	sim	ok	ok	PRONTO
19778	C_King_Berry	topo	968	[Visual] Morangão	sim	sim	ok	ok	PRONTO
19779	C_Persika	topo	659		nao	nao	?	?	SEM TEXTO PTBR
19780	C_Rabbit_Ear_Knit_Hat	topo	867	[Visual] Orelhinhas de Coelhinho de Lã	sim	sim	ok	ok	PRONTO
19781	C_Ear_Of_Angel's_Wing_	meio	158	[Visual] Orelhas Angelicais	sim	sim	ok	ok	PRONTO
19782	C_Drooping_Kitty	topo	142		nao	nao	?	?	SEM TEXTO PTBR
19783	C_Granpa_Beard	baixo	25	[Visual] Bigode Grosso	sim	sim	ok	ok	PRONTO
19784	C_Morrigane's_Helm	topo	257		nao	nao	?	?	SEM TEXTO PTBR
19785	C_Well_Baked_Toast	baixo	188	[Visual] Pão de Forma Sem Casca	sim	sim	ok	ok	PRONTO
19786	C_Mistress_Crown	topo	165		nao	nao	?	?	SEM TEXTO PTBR
19787	C_Devoted_Eyes	meio	1021	[Visual] Olhos de Valquíria	sim	sim	ok	ok	PRONTO
19788	C_Heart_Eyepatch	meio	779		nao	nao	falta	ok	SEM TEXTO PTBR
19789	C_Sweet_Gents	topo	29	[Visual] Chapéu Elegante	sim	sim	ok	ok	PRONTO
19790	C_Wedding_Veil	topo	44	[Visual] Véu de Matrimônio	sim	sim	ok	ok	PRONTO
19791	C_Alarm_Mask	meio+baixo	170		nao	nao	?	?	SEM TEXTO PTBR
19792	C_Goblin_Mask_01	meio+baixo	171		nao	nao	?	?	SEM TEXTO PTBR
19793	C_Goblin_Mask_02	meio+baixo	172		nao	nao	ok	ok	SEM TEXTO PTBR
19794	C_Goblin_Mask_03	meio+baixo	173		nao	nao	?	?	SEM TEXTO PTBR
19795	C_Lord_Circlet	topo	93		nao	nao	?	?	SEM TEXTO PTBR
19796	C_Bone_Helm	topo	103		nao	nao	?	?	SEM TEXTO PTBR
19797	C_Apple_Of_Archer	topo	72		nao	nao	?	?	SEM TEXTO PTBR
19798	C_Angry_Mouth	baixo	194		nao	nao	ok	ok	SEM TEXTO PTBR
19799	C_Golden_Gear	topo	30		nao	nao	?	?	SEM TEXTO PTBR
19800	C_Carnation_Hairband	topo	878	[Visual] Flores do Amanhecer	sim	sim	ok	ok	PRONTO
19801	C_Fox_Hat_J	meio+baixo	403	[Visual] Máscara da ANBU	sim	sim	ok	ok	PRONTO
19802	C_Drooping_Nine_Tail	topo	296	[Visual] Nove Caudas Dorminhoca	sim	sim	ok	ok	PRONTO
19803	C_Pinwheel_Cap	topo	456	[Visual] Cata-vento Vermelho	sim	sim	ok	ok	PRONTO
19804	C_Red_Vane_Hairpin	topo	1044	[Visual] Cata-vento elegante	sim	sim	ok	ok	PRONTO
19805	C_Taboo_Curse_Scroll	baixo	1045	[Visual] Pergaminho dos Selos	sim	sim	ok	ok	PRONTO
19806	C_Full_Bloom_Hairpin	topo	1046	[Visual] Presilha do Festival	sim	sim	ok	ok	PRONTO
19807	C_Majestic_Helmet	topo	1047	[Visual] Elmo do Xogum	sim	sim	ok	ok	PRONTO
19808	C_Blazing_Sun	topo	654		nao	nao	ok	ok	SEM TEXTO PTBR
19809	C_Cowboy_Hat_J	topo	411	[Visual] Chapéu de Escrivão	sim	sim	ok	ok	PRONTO
19810	C_Ifrit's_Ear	meio	422	[Visual] Orelhas de Ifrit	sim	sim	ok	ok	PRONTO
19811	C_Beer_Cap	topo	418	[Visual] Chapéu de Guaraná Chique	sim	sim	ok	ok	PRONTO
19812	C_Large_Hibiscus	topo	333	[Visual] Hibiscus Desabrochado	sim	sim	ok	ok	PRONTO
19813	C_Icecream_Hat	topo	488	[Visual] Casquinha Equilibrista	sim	sim	ok	ok	PRONTO
19814	C_Shiny_Wig	topo	306		nao	nao	ok	ok	SEM TEXTO PTBR
19815	C_Lolita_Ten_Gallon_Hat	topo	1048	[Visual] Chapéu da Natureza	sim	sim	ok	ok	PRONTO
19816	C_Pecopeco_Cap	topo	1049	[Visual] Chapéu de Peco	sim	sim	ok	ok	PRONTO
19817	C_Ifrits_Breath	baixo	1050	[Visual] Sopro do Ifrit	sim	sim	ok	ok	PRONTO
19818	C_Droop_Morocc_Minion	topo	600		nao	nao	ok	ok	SEM TEXTO PTBR
19819	C_Necromencer_Hood	topo+meio	491	[Visual] Capuz do Mestre Necromante	sim	sim	ok	ok	PRONTO
19820	C_Bone_Hat	topo	732		nao	nao	falta	falta	SEM TEXTO PTBR
19821	C_Hyegun_Hat	topo+meio+baixo	375		nao	nao	ok	ok	SEM TEXTO PTBR
19822	C_Yellow_Bandana	topo	309	[Visual] Bandana da Mecânica	sim	sim	ok	ok	PRONTO
19823	C_White_Cat_Hood	topo+meio	1052	[Visual] Capuz de Gatinho Fofinho	sim	sim	ok	ok	PRONTO
19824	C_Evil_Druid_Hat	topo	1053	[Visual] Chapéu de Druida Maligno	sim	sim	ok	ok	PRONTO
19825	C_Vicious_Stop_Bandage	topo	1054	[Visual] Bandana Curativa	sim	sim	ok	ok	PRONTO
19826	C_Ice_Wing_Ear	meio	584	[Visual] Asinhas do Inverno	sim	sim	ok	ok	PRONTO
19827	C_Amistr_Cap	topo	643	[Visual] Bonequinho de Amistr	sim	sim	ok	ok	PRONTO
19828	C_Fedora	topo	195		nao	nao	ok	ok	SEM TEXTO PTBR
19829	C_Straw_Hat	topo	146	[Visual] Chapéu de Vime	sim	sim	ok	ok	PRONTO
19830	C_Sunglasses	meio	12	[Visual] Óculos Hi-Ban	sim	sim	ok	ok	PRONTO
19831	C_Filir_Hat	topo	408	[Visual] Bonequinho de Filir	sim	sim	ok	ok	PRONTO
19832	C_Poring_Hat	topo	120		nao	nao	ok	ok	SEM TEXTO PTBR
19833	C_Fillet	topo	34		nao	nao	ok	ok	SEM TEXTO PTBR
19834	C_Baseball_Cap	topo	216	[Visual] Boné do Melhor Pai do Mundo	sim	sim	ok	ok	PRONTO
19835	C_Lif_Doll_Hat	topo	297	[Visual] Bonequinha de Lif	sim	sim	ok	ok	PRONTO
19836	C_L_Magestic_Goat	topo	380	[Visual] Chifres Majestosos do Bafomé	sim	sim	ok	ok	PRONTO
19837	C_Asara_Fairy_Hat	topo+meio	492		nao	nao	ok	ok	SEM TEXTO PTBR
19838	C_Fox_Hat	meio+baixo	403		nao	nao	ok	ok	SEM TEXTO PTBR
19839	C_Vanilmirth_Hat	topo	317	[Visual] Bonequinho de Vanilmirth	sim	sim	ok	ok	PRONTO
19840	C_Helm_Of_Sun	topo+meio	138	[Visual] Elmo Solar Dourado	sim	sim	ok	ok	PRONTO
19841	C_Dragonhelm_Copper	topo	454	[Visual] Elmo do Espírito do Dragão	sim	sim	ok	ok	PRONTO
19842	C_Puppy_Hat	topo	234		nao	nao	ok	ok	SEM TEXTO PTBR
19843	C_Cat_Hairband	topo	2		nao	nao	?	?	SEM TEXTO PTBR
19844	C_Turban	topo	7		nao	nao	?	?	SEM TEXTO PTBR
19845	C_Hair_Protector	topo	127		nao	nao	?	?	SEM TEXTO PTBR
19846	C_Opera_Ghost_Mask	meio	128		nao	nao	?	?	SEM TEXTO PTBR
19847	C_Big_Sis_Ribbon	topo	28		nao	nao	?	?	SEM TEXTO PTBR
19848	C_Angeling_Hat	topo	204	[Visual] Gorro de Angeling	sim	sim	ok	ok	PRONTO
19849	C_Munak_Turban	topo+meio+baixo	51		nao	nao	?	?	SEM TEXTO PTBR
19850	C_Bongun_Hat	topo+meio+baixo	139		nao	nao	?	?	SEM TEXTO PTBR
19851	C_Brown_Bear_Cap	topo	143		nao	nao	?	?	SEM TEXTO PTBR
19852	C_Galapago_Cap	topo	192		nao	nao	?	?	SEM TEXTO PTBR
19853	C_Filir_Wing_Ears	meio	595		nao	nao	ok	ok	SEM TEXTO PTBR
19854	C_Ear_Of_Black_Cat_	topo	141	[Visual] Orelhas de Gata Preta	sim	sim	ok	ok	PRONTO
19855	C_Happy_Summer_Wig	topo	1059		nao	nao	?	?	SEM TEXTO PTBR
19856	C_Iceflake_Hat	topo	1080	[Visual] Taça Colegial	sim	nao	ok	ok	PRONTO
19857	C_King_Prawn_Hat	topo	728		nao	nao	?	?	SEM TEXTO PTBR
19858	C_Leaf_Headgear	topo	148		nao	nao	?	?	SEM TEXTO PTBR
19859	C_Flying_Angel	topo	264		nao	nao	?	?	SEM TEXTO PTBR
19860	C_Cryptura_Hair_Cap	topo	872		nao	nao	ok	ok	SEM TEXTO PTBR
19861	C_Heart_Hair_Pin	topo	126		nao	nao	?	?	SEM TEXTO PTBR
19862	C_Horn_Of_Succubus	topo	150		nao	nao	?	?	SEM TEXTO PTBR
19863	C_Inccubus_Horn	topo	156		nao	nao	?	?	SEM TEXTO PTBR
19864	C_Afro_Wig	topo+meio	302		nao	nao	?	?	SEM TEXTO PTBR
19865	C_Joker_Jester	topo	89		nao	nao	?	?	SEM TEXTO PTBR
19866	C_Blue_Pajamas_Hat	topo	501		nao	nao	?	?	SEM TEXTO PTBR
19867	C_Pink_Pajamas_Hat	topo	502		nao	nao	?	?	SEM TEXTO PTBR
19868	C_Showy_High_Cap	topo	830		nao	nao	?	?	SEM TEXTO PTBR
19869	C_Ancient_Civil_Man	topo	846		nao	nao	?	?	SEM TEXTO PTBR
19870	C_Black_Rabbit_Hat	topo	923		nao	nao	?	?	SEM TEXTO PTBR
19871	C_Music_Decoration	meio	1074	[Visual] Ritmo do Momento	sim	nao	ok	falta	SEM SPRITE
19872	C_Phantom_Of_Opera	meio+baixo	68		nao	nao	?	?	SEM TEXTO PTBR
19873	C_Carnival_Hat	topo	502	[Visual] Chapéu do Sambista	sim	sim	ok	ok	PRONTO
19874	C_Carnival_Circlet	topo	506	[Visual] Tiara da Passista	sim	sim	ok	ok	PRONTO
19875	C_Love_Rabbit_Hood	topo+meio+baixo	549	[Visual] Touca de Coelho	sim	sim	ok	ok	PRONTO
19876	C_Rabbit_Ear_Hat	topo	384	[Visual] Cartola da Mekoro	sim	sim	ok	ok	PRONTO
19877	C_Eyes_Of_Darkness	meio	467	[Visual] Olho do Beholder	sim	sim	ok	ok	PRONTO
19878	C_Drooping_Bunny	topo	249	[Visual] Coelho Caído	sim	sim	ok	ok	PRONTO
19879	C_Black_Bunny_Band	topo	267	[Visual] Orelhas Fabulosas	sim	sim	ok	ok	PRONTO
19880	C_Gold_Tiara	topo	232	[Visual] Tiara Estelar	sim	sim	ok	ok	PRONTO
19881	C_Pretty_Rabbit_Hood	topo+meio+baixo	1085	[Visual] Coelhinho Carinhoso	sim	sim	ok	ok	PRONTO
19882	C_Flowerpot_Mask	meio+baixo	1086	[Visual] Vaso de Planta Anti-Z	sim	sim	ok	ok	PRONTO
19883	C_Piamette_Hood	topo	1087	[Visual] Gorro da Piamette	sim	sim	ok	ok	PRONTO
19884	C_Vanargandr_Helm	topo	804	[Visual] Elmo do Gato Cavaleiro	sim	sim	ok	ok	PRONTO
19885	C_Blinker	meio	82		nao	nao	?	?	SEM TEXTO PTBR
19886	C_Luxury_Sunglasses	meio	26		nao	nao	ok	ok	SEM TEXTO PTBR
19887	C_One_Eyed_Glass	meio	23		nao	nao	?	?	SEM TEXTO PTBR
19888	C_Glasses	meio	3		nao	nao	?	?	SEM TEXTO PTBR
19889	C_Pair_Of_Red_Ribbon	meio	169		nao	nao	?	?	SEM TEXTO PTBR
19890	C_Wizardry_Hat	topo	112		nao	nao	?	?	SEM TEXTO PTBR
19891	C_Fried_Egg_Hat	topo	373		nao	nao	?	?	SEM TEXTO PTBR
19892	C_Night_Sparrow_Hat	topo	913	[Visual] Chapéu da Amoeba Alada	sim	sim	ok	ok	PRONTO
19893	C_Black_Mage_Hat	topo	912	[Visual] Chapéu de Bruxinha	sim	sim	ok	ok	PRONTO
19894	C_Shrine_Maiden_Hat	topo	908	[Visual] Laço da Donzela do Altar	sim	sim	ok	ok	PRONTO
19895	C_Sorc_Night_Cap	topo	911	[Visual] Touca Lunar	sim	sim	ok	ok	PRONTO
19896	C_Ph_Ro_10th_Cap	topo	1094		nao	nao	falta	falta	SEM TEXTO PTBR
19897	RPC13_1ST_Wreath	topo	261		nao	nao	ok	ok	SEM TEXTO PTBR
19898	RPC13_2ND_Wreath	topo	261		nao	nao	ok	ok	SEM TEXTO PTBR
19899	RPC13_3RD_Wreath	topo	261		nao	nao	ok	ok	SEM TEXTO PTBR
19900	Special_Eyepatch	meio	1094		nao	nao	falta	falta	SEM TEXTO PTBR
19901	C_Viking_Helm	topo	86		nao	nao	?	?	SEM TEXTO PTBR
19902	C_Cigar	baixo	54		nao	nao	?	?	SEM TEXTO PTBR
19903	C_Witchs_Hat	topo	717	[Visual] Chapéu de Bruxa Maligna	sim	sim	ok	ok	PRONTO
19904	C_Skull_Cap	topo	713	[Visual] Boina da Caveira	sim	sim	ok	ok	PRONTO
19905	C_Secret_Society_Hood	topo+meio+baixo	806	[Visual] Gorro do Bicho Papão	sim	sim	ok	ok	PRONTO
19906	C_24_Bolt	topo	696	[Visual] Parafuso a Mais	sim	sim	ok	ok	PRONTO
19907	C_Fancy_Phantom_Mask	topo	710	[Visual] Máscara do Folião	sim	sim	ok	ok	PRONTO
19908	C_Joker_Jester_	topo	219	[Visual] Chapéu do Bobo da Corte	sim	sim	ok	ok	PRONTO
19909	C_White_Deviruchi_Cap	topo	272		nao	nao	ok	ok	SEM TEXTO PTBR
19910	C_Halloween_Hat	topo	1098	[Visual] Chapéu de Bruxa Brilhante	sim	sim	ok	ok	PRONTO
19911	C_Triangular_Roof_Hat	topo	1099	[Visual] Telhado	sim	sim	ok	ok	PRONTO
19912	C_Cat_Eye	meio	1100	[Visual] Olhos Felinos	sim	sim	ok	ok	PRONTO
19913	C_Poo_Poo_Hat	topo	76		nao	nao	?	?	SEM TEXTO PTBR
19914	Felock_Cap	topo	1101	[Visual] Chapéu de Comissário	sim	sim	ok	ok	PRONTO
19915	C_Little_Devil_S_Horn	topo	1103	[Visual] Pequeno Par de Chifres	sim	sim	ok	ok	PRONTO
19916	C_Black_Cat_Hat	topo	1105		nao	nao	?	?	SEM TEXTO PTBR
19917	C_Gloomy_Pumpkin_Hat	topo	691	[Visual] Chapéu de Abóbora Iluminado	sim	sim	ok	ok	PRONTO
19918	C_Lude_Mask	meio+baixo	802	[Visual] Máscara de Lude	sim	sim	ok	ok	PRONTO
19919	C_Cube_Mask_	meio+baixo	472	[Visual] Máscara de Quve	sim	sim	ok	ok	PRONTO
19920	C_Adv_Whisper_Mask	topo+meio+baixo	458	[Visual] Máscara de Sussurro Assustador	sim	sim	ok	ok	PRONTO
19921	C_Drooping_Wild_Rose	topo+meio	541		nao	nao	?	?	SEM TEXTO PTBR
19922	C_Noah_Hat	topo	636	[Visual] Chapéu Arcebispal	sim	sim	ok	ok	PRONTO
19923	C_Dark_Age	topo	766	[Visual] Pequeno Chapéu da Comissão	sim	sim	ok	ok	PRONTO
19924	C_Odin_Mask	meio+baixo	480	[Visual] Máscara de Odin	sim	sim	ok	ok	PRONTO
19925	C_One_Eyed_Glasses	meio	807	[Visual] Monóculo Gótico	sim	sim	ok	ok	PRONTO
19926	C_Ribbon_Black	topo	242		nao	nao	ok	ok	SEM TEXTO PTBR
19927	C_Gray_Drooping_Kitty	topo	275		nao	nao	ok	ok	SEM TEXTO PTBR
19928	C_Gothic_Heart_Wing	topo+meio	1111	[Visual] Tiara dos Trevosos	sim	sim	ok	ok	PRONTO
19929	C_Classical_Ribbon	topo	1112	[Visual] Laço Clássico	sim	sim	ok	ok	PRONTO
19930	C_Angel_Mini_Silk_Hat	topo	1113	[Visual] Cartola da Gótica-Valquíria	sim	sim	ok	ok	PRONTO
19931	C_Lazy_Raccoon	topo	168		nao	nao	?	?	SEM TEXTO PTBR
19932	C_Cap_Of_Concentration	topo	157		nao	nao	?	?	SEM TEXTO PTBR
19933	C_711_Headphone	topo	1131		nao	nao	?	?	SEM TEXTO PTBR
19934	C_10Gallon_Hat_Of_Flame	topo	1075		nao	nao	?	?	SEM TEXTO PTBR
19935	C_Hunting_Cap_Of_Gust	topo	1076		nao	nao	?	?	SEM TEXTO PTBR
19936	C_Knit_Cap_Of_Water	topo	1077	[Visual] Gorro de Lã do Ioxi	sim	sim	ok	ok	PRONTO
19937	C_Silk_Hat_Of_Earth	topo	1078		nao	nao	?	?	SEM TEXTO PTBR
19938	LI_C_Love_Rabbit_Hood	topo+meio+baixo	549		nao	nao	?	?	SEM TEXTO PTBR
19939	C_Antler	topo	71	[Visual] Chifres de Cervo	sim	sim	ok	ok	PRONTO
19940	C_Event_Pierrot_Nose	baixo	49		nao	nao	?	?	SEM TEXTO PTBR
19941	C_Ear_Mufs	topo	70	[Visual] Protetores de Ouvido	sim	sim	ok	ok	PRONTO
19942	C_Orchid_Hairband	topo	376		nao	nao	?	?	SEM TEXTO PTBR
19943	C_Hat_Of_Judge	topo+meio	377		nao	nao	?	?	SEM TEXTO PTBR
19944	C_RTC_Third_Best	topo	579		nao	nao	?	?	SEM TEXTO PTBR
19945	C_RTC_Third	topo	685		nao	nao	?	?	SEM TEXTO PTBR
19946	C_Rocket_Helm_RWC	topo	769		nao	nao	?	?	SEM TEXTO PTBR
19947	C_Rainbow_Scarf	baixo	460	[Visual] Cachecol Arco-íris	sim	sim	ok	ok	PRONTO
19948	C_Globe_Hat	topo	1135	[Visual] Planeta Terra	sim	sim	ok	ok	PRONTO
19949	C_RWC_2013_Hat	topo	1136		nao	nao	?	?	SEM TEXTO PTBR
19950	C_RWC_Champ_Crown	topo	914		nao	nao	?	?	SEM TEXTO PTBR
19951	C_Solo_Play_Box2	topo+meio+baixo	450	[Visual] Máscara de DanbRO	sim	nao	ok	ok	PRONTO
19952	C_Bubble_Gum_In_Mouth	baixo	572	[Visual] Chiclete na Boca	sim	sim	ok	ok	PRONTO
19953	C_Parade_Cap	topo	465	[Visual] Chapéu da Festança de Rua	sim	sim	ok	ok	PRONTO
19954	C_3D_Glasses	meio	661	[Visual] Óculos Visuais 3D	sim	sim	ok	ok	PRONTO
19955	C_Mini_Tree_J	topo	727	[Visual] Árvore de Natal	sim	sim	ok	ok	PRONTO
19956	C_Soldier_Hat	topo	420	[Visual] Chapéu Vermelho de Fanfarra	sim	nao	ok	ok	PRONTO
19957	C_Scooter_Hat_J	topo	588	[Visual] Capacete de Motociclista	sim	nao	ok	ok	PRONTO
19958	C_Choir_Hat	topo	1137	[Visual] Boina da Lutadora de Rua	sim	sim	ok	ok	PRONTO
19959	C_Drooping_Argiope	topo	1138	[Visual] Penteado de Argiope	sim	sim	ok	ok	PRONTO
19960	C_Chain_Puppet	topo	1139	[Visual] Correntes de Marionete	sim	nao	ok	ok	PRONTO
19961	C_Rune_Circlet	topo	623	[Visual] Diadema Rúnico	sim	sim	ok	ok	PRONTO
19962	C_Mitra	topo	624	[Visual] Mitra Sagrada	sim	sim	ok	ok	PRONTO
19963	C_Driver_Band_R	topo	626	[Visual] Tiara do Piloto	sim	sim	ok	ok	PRONTO
19964	C_Driver_Band_Y	topo	637	[Visual] Tiara do Copiloto	sim	sim	ok	ok	PRONTO
19965	C_Shadow_Handicraft	topo	627	[Visual] Ornamento Sombrio	sim	sim	ok	ok	PRONTO
19966	C_Minstrel_Song_Hat	topo	628	[Visual] Chapéu Harmonioso	sim	sim	ok	ok	PRONTO
19967	C_Midas_Whisper	topo	629	[Visual] Sussurro Sinistro	sim	sim	ok	ok	PRONTO
19968	C_Magic_Stone_Hat	topo	630	[Visual] Chapéu de Cristais Arcanos	sim	sim	ok	ok	PRONTO
19969	C_Blazing_Soul	topo	631	[Visual] Chama Espiritual	sim	sim	ok	ok	PRONTO
19970	C_Wind_Whisper	topo	633	[Visual] Adorno Mágico	sim	sim	ok	ok	PRONTO
19971	C_Dying_Swan	topo	635	[Visual] Adorno de Penas de Cisne	sim	sim	ok	ok	PRONTO
19972	C_Protect_Of_Crown	topo	1140	[Visual] Protetor Real	sim	sim	ok	ok	PRONTO
19973	C_Circlet_Of_Bone	topo	1141	[Visual] Diadema de Ossos	sim	sim	ok	ok	PRONTO
19974	C_Camouflage_RabbitHood	topo	1142	[Visual] Orelhas de Coelho Camuflado	sim	sim	ok	ok	PRONTO
19975	C_Boss_Beret	topo	1134		nao	nao	?	?	SEM TEXTO PTBR
19976	C_Cat_Santa_Hat	topo	1144	[Visual] Chapéu de Gato Natalino	sim	sim	ok	ok	PRONTO
19977	C_Golden_Exclamation	topo	1145	[Visual] Sinal dos Apressados	sim	sim	ok	ok	PRONTO
19978	C_Silver_Exclamation	topo	1146	[Visual] Sinal dos Desesperados	sim	sim	ok	ok	PRONTO
19979	C_Golden_Question	topo	1147	[Visual] Sinal dos Curiosos	sim	sim	ok	ok	PRONTO
19980	C_Silver_Question	topo	1148	[Visual] Sinal dos Esquecidos	sim	sim	ok	ok	PRONTO
19981	C_Santa_Beard	baixo	25		nao	nao	?	?	SEM TEXTO PTBR
19982	C_Santa's_Hat	topo	20	[Visual] Gorro de Noel	sim	sim	ok	ok	PRONTO
